,text,polarity,subjectivity,date,sentiment
495,The Coca-Cola Co $KO Position Cut by Staley Capital Advisers Inc. https://t.co/h20PhXWMZ2,0.0,0.0,2018-01-29 10:57:06,neutral
496,The Coca-Cola Co $KO Holdings Boosted by Wade G W &amp; Inc. https://t.co/YMTV1ov8KB,0.0,0.0,2018-01-29 10:53:07,neutral
497,"RT @VistaPResearch: Lunar Eclipse, #Supermoon, Blue Moon Coincide Next Week; Here's When and How to See It https://t.co/wW7PXcREJU #weather…",0.0,0.05,2018-01-29 10:47:54,neutral
498,"Pegasus Partners Ltd. Has $548,000 Position in The Coca-Cola Co $KO https://t.co/5J2QkvybLy",0.0,0.0,2018-01-29 10:37:45,neutral
499,"Moody National Bank Trust Division Has Lowered By $333,000 Its Coca Cola Company $KO Holding ...",0.0,0.0,2018-01-29 10:33:30,neutral
500,The Coca-Cola Co $KO Holdings Boosted by Legal &amp; General Group Plc https://t.co/W37qx5QhyA,0.125,0.35,2018-01-29 10:28:21,positive
501,https://t.co/zkwrjD3miQ &lt;&lt;-- We have had many SuperTrade alerts give us &gt;50% gain injust 2 weeks! $UNXL $AIG $KO $MNST $S $WTW $MDU,0.625,0.5,2018-01-29 10:15:16,positive
502,"Ffcm LLC Sells 18,170 Shares of The Coca-Cola Co $KO https://t.co/11k5kf5SpZ",0.0,0.0,2018-01-29 09:56:54,neutral
503,The Coca-Cola Co $KO Shares Bought by Eagle Asset Management Inc. https://t.co/qyySDb7Zg9,0.0,0.0,2018-01-29 09:55:59,neutral
504,2018-01-26 Short volume percent for $QQQ is 60%. https://t.co/M9kPKi4M3l $PSTG 36% $KO 53% $FEZ 75% $TRV 38%,0.0,0.3,2018-01-29 09:54:01,neutral
505,"Achmea Investment Management B.V. Buys 16,805 Shares of The Coca-Cola Co $KO https://t.co/VVZOiAVfnT",0.0,0.0,2018-01-29 09:16:36,neutral
506,$KO https://t.co/ZTIcvYqTx7 Pot. cont. Uptrend LONGERTERM Wly-Dly-Hly combo chart #CocaCola #Stocks https://t.co/Y3cCJ9v0qH,0.0,0.0,2018-01-29 06:21:21,neutral
507,"Lunar Eclipse, #Supermoon, Blue Moon Coincide Next Week; Here's When and How to See It https://t.co/wW7PXcREJU… https://t.co/ZHRbEPx2aA",0.0,0.05,2018-01-29 03:56:46,neutral
508,$KO beautiful breakout from almost a two year base... long https://t.co/p5YJ8bjFYG,-2.31296463464e-17,0.8,2018-01-29 02:59:15,neutral
509,RT @BrandonVanZee: My Dividend Aristocrat Mt. Rushmore continues to cruise to all-time highs. $JNJ $KO $PG $MMM https://t.co/J7skX7Rn21,0.0,0.0,2018-01-29 02:40:45,neutral
510,This Fund Gives Exposure to Large-Cap Growth Companies $VUG $HD $V $CMCSA $PM $AAPL $AMZN $FB $GOOG $HD $V $KO $PM https://t.co/LRiQId4kxF,0.0,0.0,2018-01-29 02:37:59,neutral
511,"RT @NYSE: What: Be one of the first to try all 4 new Diet Coke flavors
Where: Outside the NYSE
When: Mon, Jan 29th, 8:30am-1:00pm
Who: @Die…",0.128787878788,0.279292929293,2018-01-29 01:57:59,positive
512,"RT @NYSE: What: Be one of the first to try all 4 new Diet Coke flavors
Where: Outside the NYSE
When: Mon, Jan 29th, 8:30am-1:00pm
Who: @Die…",0.128787878788,0.279292929293,2018-01-29 00:35:25,positive
513,"Consumer #Staples may have interest rates and #inflation against them, but some exposure is prudent - I discussed w… https://t.co/8ky9jx5lbm",0.0,0.0,2018-01-29 00:27:29,neutral
514,Darvas box breakout. $KO https://t.co/I2jQxpzoKQ,0.0,0.0,2018-01-28 23:06:47,neutral
515,"RT @NYSE: What: Be one of the first to try all 4 new Diet Coke flavors
Where: Outside the NYSE
When: Mon, Jan 29th, 8:30am-1:00pm
Who: @Die…",0.128787878788,0.279292929293,2018-01-28 22:59:21,positive
516,"https://t.co/hfm26q5WYx 
Check out my video on 20 great dividend stocks for 2018!
$T, $WBA, $TROW, $MMM, $AFL, $O,… https://t.co/42iIKeo2HV",1.0,0.75,2018-01-28 22:37:13,positive
517,@iv_trader I sold my last traunch of $ORCL on Friday (Feb $52C .30 to $4.03) and can't help but feeling I may have… https://t.co/z0VcxG78YM,0.0,0.0666666666667,2018-01-28 22:25:32,neutral
518,"#stocks #ETF to #review
$JPSE $JPUS $JPXN $JUNO $KALV $KBE $KBWB $KBWP $KCE $KDMN $KEYW $KFFB $KIM $KNOW $KNX $KO… https://t.co/5EdpyAKvxX",0.0,0.0,2018-01-28 22:09:26,neutral
519,"RT @NYSE: What: Be one of the first to try all 4 new Diet Coke flavors
Where: Outside the NYSE
When: Mon, Jan 29th, 8:30am-1:00pm
Who: @Die…",0.128787878788,0.279292929293,2018-01-28 21:47:59,positive
